order_id,order_date,customer_id,customer_name,gender,age,signup_date,last_order_date,city,product_id,product_name,brand,category,price,quantity,payment_mode,order_status,return_date,return_reason
137,2025-10-22,CUST1251,Ravi Iyer,Female,45.0,2025-04-06,2025-04-08,Madurai,PROD0055,Samsung Product 14,Samsung,Books,49943.5,6.0,COD,Returned,2026-02-10,Size Issue
138,2025-03-10,CUST1786,Karthik Kumar,Female,23.0,2025-11-30,2025-08-27,Delhi,PROD0148,Apple Product 44,Levis,Home,12570.03,4.0,Card,Returned,2025-12-03,Quality Issue
139,2025-07-20,CUST0154,Priya Gupta,Female,58.0,2025-08-24,2025-03-14,Puducherry,PROD0713,Dell Product 9,Mi,Books,26689.74,1.0,Card,Cancelled,2025-08-05,Wrong Item
140,2025-03-02,CUST0939,Vikram Reddy,Female,31.0,2024-07-12,2025-01-25,Hyderabad,PROD0039,Adidas Product 23,Adidas,Footwear,6157.04,2.0,COD,Delivered,2025-08-17,
141,2025-11-01,CUST3005,Sneha Gupta,Male,42.0,2024-06-17,2025-11-26,Puducherry,PROD0569,Dell Product 83,Apple,Books,33727.43,8.0,COD,Returned,2025-12-05,Size Issue
142,2025-09-21,CUST4063,Rahul Iyer,Male,26.0,2024-08-20,2025-08-03,Hyderabad,PROD0485,OnePlus Product 78,Samsung,Footwear,52074.6,6.0,UPI,Pending,2025-07-19,Size Issue
143,2025-05-23,CUST3643,Meera Nair,Male,31.0,2025-10-02,2025-12-31,Delhi,PROD0538,HP Product 50,OnePlus,Books,3437.3,7.0,COD,Returned,2026-02-05,
144,2026-02-11,CUST3158,Amit Menon,Male,18.0,2025-02-05,2026-01-26,Kochi,PROD0782,Dell Product 88,Samsung,Clothing,9478.93,7.0,UPI,Pending,2025-05-17,Defective
145,2025-11-11,CUST4823,Meera Iyer,Male,30.0,2025-09-20,2025-03-23,Pune,PROD0223,HP Product 7,Dell,Clothing,64722.18,7.0,UPI,Cancelled,2026-02-06,Size Issue
146,2025-04-13,CUST1183,Ravi Kumar,Male,30.0,2024-10-30,2025-04-18,Coimbatore,PROD0188,Samsung Product 17,HP,Home,36339.11,3.0,UPI,Pending,2025-10-20,Defective
147,2025-12-30,CUST0039,Sneha Gupta,Female,18.0,2025-11-09,2026-01-11,Delhi,PROD0497,Apple Product 39,Adidas,Books,40610.91,6.0,Card,Returned,2026-02-13,Quality Issue
148,2026-02-01,CUST2770,Sneha Patel,Male,45.0,2024-11-08,2025-01-16,Puducherry,PROD0493,Levis Product 99,Apple,Electronics,46381.81,2.0,COD,Returned,2025-11-07,Quality Issue
149,2025-09-08,CUST4855,Sneha Kumar,Male,35.0,2024-10-19,2025-10-01,Mumbai,PROD0416,Samsung Product 66,Samsung,Electronics,69977.95,7.0,COD,Pending,2025-10-29,Defective
150,2025-01-29,CUST2033,Sneha Rao,Male,32.0,2025-09-20,2025-11-14,Madurai,PROD0245,Dell Product 12,Samsung,Electronics,36243.71,8.0,UPI,Delivered,2025-08-24,Defective
151,2026-01-24,CUST2625,Deepa Reddy,Male,18.0,2024-06-03,2025-05-22,Mumbai,PROD0376,Dell Product 43,Adidas,Footwear,21899.3,4.0,Card,Returned,2025-05-26,Quality Issue
152,2025-10-20,CUST0432,Anjali Nair,Male,18.0,2025-07-04,2025-11-01,Mumbai,PROD0889,OnePlus Product 62,Adidas,Home,51133.72,5.0,COD,Cancelled,2025-03-02,Quality Issue
153,2025-10-22,CUST1464,Priya Singh,Male,38.0,2025-04-15,2025-10-29,Madurai,PROD0344,Nike Product 86,Mi,Books,35321.41,2.0,UPI,Returned,2025-06-02,
154,2025-07-18,CUST4868,Amit Menon,Female,18.0,2025-12-23,2025-03-13,Bangalore,PROD0660,Levis Product 7,Mi,Home,62918.02,6.0,COD,Returned,2026-01-08,Quality Issue
155,2025-08-29,CUST2554,Ravi Sharma,Male,31.0,2025-02-14,,Madurai,PROD0888,Levis Product 66,Adidas,Footwear,26584.33,5.0,UPI,Returned,2025-02-23,Quality Issue
156,2025-02-16,CUST0727,Sneha Kumar,Female,27.0,2025-11-03,2025-04-09,Mumbai,PROD0020,HP Product 14,Nike,Home,74620.63,3.0,UPI,Returned,2025-06-27,
157,2025-01-03,CUST4256,Anjali Rao,Male,34.0,2024-09-28,2026-01-16,Kochi,PROD0089,OnePlus Product 62,Dell,Clothing,44674.03,5.0,COD,Pending,2025-04-08,
158,2025-09-24,CUST1641,Sneha Singh,Female,32.0,2025-04-19,2025-05-03,Pune,PROD0988,Mi Product 39,Mi,Books,36012.42,3.0,UPI,Cancelled,2026-02-13,Size Issue
159,2026-01-30,CUST0955,Deepa Sharma,Female,37.0,2025-01-12,2025-05-04,Kochi,PROD0975,HP Product 2,Apple,Electronics,878.62,5.0,Card,Pending,2025-06-25,Wrong Item
160,2025-03-31,CUST0914,Rahul Kumar,Female,30.0,2025-08-28,2025-02-06,Bangalore,PROD0316,Mi Product 50,Levis,Electronics,8655.43,5.0,COD,Delivered,2025-03-22,
161,2025-11-19,CUST1592,Anjali Gupta,Female,41.0,2024-07-10,2025-12-20,Bangalore,PROD0040,Dell Product 88,Dell,Electronics,42647.03,1.0,Card,Pending,2025-09-19,Size Issue
162,2025-08-04,CUST2384,Deepa Iyer,Female,32.0,2024-11-15,2025-04-02,Hyderabad,PROD0353,Dell Product 67,Mi,Books,12221.88,9.0,Card,Pending,2025-09-26,
163,2025-06-19,CUST4452,Rahul Kumar,Female,37.0,2024-12-08,2025-06-04,Madurai,PROD0422,Apple Product 88,HP,Electronics,14597.0,5.0,COD,Pending,2025-08-23,Quality Issue
164,2025-02-14,CUST0826,Sneha Reddy,Male,41.0,2024-07-01,2025-01-23,Puducherry,PROD0426,Nike Product 86,Nike,Home,10100.81,5.0,COD,Delivered,2025-06-07,Quality Issue
165,2025-01-12,CUST0295,Ravi Sharma,Male,48.0,2025-01-10,2025-01-13,Bangalore,PROD0046,HP Product 50,HP,Electronics,24819.3,9.0,COD,Delivered,2025-01-17,
166,2025-12-26,CUST4796,Vikram Iyer,Female,35.0,2025-08-22,2025-12-10,Mumbai,PROD0365,Dell Product 96,Mi,Clothing,58598.48,6.0,COD,Delivered,2026-02-18,Defective
167,2025-11-15,CUST1436,Meera Iyer,Male,32.0,2025-12-24,2025-12-01,Hyderabad,PROD0222,Mi Product 19,Nike,Footwear,56650.56,6.0,Card,Returned,2025-07-15,Defective
168,2026-02-08,CUST1888,Sneha Iyer,Female,29.0,2025-09-27,2025-08-30,Delhi,PROD0324,Nike Product 41,Sony,Footwear,22921.79,1.0,UPI,Cancelled,2025-01-12,Size Issue
169,2025-07-12,CUST0022,Karthik Singh,Male,33.0,2025-09-17,2025-04-30,Coimbatore,PROD0210,Levis Product 63,Dell,Electronics,65429.49,4.0,COD,Delivered,2025-09-08,
170,2025-08-15,CUST2429,Meera Iyer,Male,25.0,2025-09-03,2025-01-07,Kochi,PROD0029,Dell Product 47,OnePlus,Footwear,2148.2,6.0,UPI,Cancelled,2026-01-02,
171,2025-02-27,CUST3610,Rahul Patel,Male,48.0,2025-09-25,2025-08-14,Mumbai,PROD0285,Adidas Product 46,Adidas,Footwear,70850.62,3.0,UPI,Returned,2026-02-01,Wrong Item
172,2025-02-08,CUST3343,Rahul Singh,Female,31.0,2024-11-04,2025-03-16,Pune,PROD0884,Samsung Product 67,Nike,Footwear,63076.06,4.0,COD,Cancelled,2025-01-22,
173,2025-12-23,CUST4027,Sneha Patel,Female,36.0,2024-08-23,2025-09-19,Pune,PROD0659,Samsung Product 62,Adidas,Clothing,20929.03,3.0,Card,Cancelled,2025-09-14,
174,2025-02-27,CUST3964,Amit Singh,Female,34.0,2025-11-09,2025-06-11,Delhi,PROD0957,Nike Product 58,Adidas,Clothing,15426.76,1.0,COD,Cancelled,2025-10-08,Size Issue
175,2025-07-27,CUST3611,Deepa Rao,Male,37.0,2024-07-30,2025-05-25,Bangalore,PROD0605,Mi Product 88,Dell,Clothing,58356.47,2.0,COD,Delivered,2025-07-18,
176,2026-01-22,CUST4445,Ravi Nair,Female,49.0,2025-11-18,2025-11-12,Coimbatore,PROD0378,HP Product 45,OnePlus,Clothing,46440.45,9.0,Card,Returned,2025-08-10,Defective
177,2025-06-15,CUST1017,Priya Menon,Male,25.0,2025-10-14,2025-04-27,Mumbai,PROD0386,OnePlus Product 33,Mi,Footwear,59918.15,1.0,Card,Returned,2025-03-13,Quality Issue
178,2025-10-04,CUST0274,Vikram Iyer,Female,50.0,2025-04-16,2025-12-04,Bangalore,PROD0366,Dell Product 13,HP,Books,73115.14,6.0,UPI,Delivered,2025-02-01,Quality Issue
179,2025-04-12,CUST3497,Karthik Sharma,Male,44.0,2025-06-27,2025-09-24,Pune,PROD0214,Mi Product 37,OnePlus,Clothing,56312.54,9.0,COD,Pending,2026-02-05,
180,2025-03-17,CUST2937,Sneha Iyer,Male,39.0,2024-07-16,2025-06-09,Chennai,PROD0463,HP Product 46,HP,Books,37667.17,6.0,COD,Pending,2025-04-02,Size Issue
181,2026-02-20,CUST4338,Sneha Rao,Male,37.0,2024-06-02,2025-08-13,Chennai,PROD0801,Sony Product 15,Levis,Books,66248.74,1.0,UPI,Pending,2025-03-18,Quality Issue
182,2025-04-26,CUST0918,Ravi Rao,Male,50.0,2024-09-11,2025-07-13,Bangalore,PROD0166,HP Product 46,Apple,Footwear,42781.79,2.0,UPI,Cancelled,2025-05-23,
183,2025-11-01,CUST1896,Sneha Rao,Male,27.0,2025-04-13,2025-05-03,Bangalore,PROD0902,OnePlus Product 46,Samsung,Electronics,44810.86,9.0,COD,Returned,2025-12-25,
184,2025-08-11,CUST1440,Anjali Patel,Female,28.0,2025-12-05,2026-01-05,Kochi,PROD0716,Adidas Product 70,Sony,Clothing,65387.2,2.0,UPI,Delivered,2025-12-14,Defective
185,2025-09-08,CUST2431,Meera Singh,Female,26.0,2024-06-07,2025-03-25,Hyderabad,PROD0208,HP Product 27,Sony,Home,41295.63,6.0,COD,Delivered,2026-02-14,
186,2026-01-18,CUST0515,Karthik Gupta,Male,43.0,2024-10-05,2025-10-24,Mumbai,PROD0700,Mi Product 69,Adidas,Books,55003.42,2.0,Card,Pending,2025-01-12,Quality Issue
187,2025-10-28,CUST1267,Vikram Reddy,Female,25.0,2024-09-30,2025-05-27,Madurai,PROD0567,OnePlus Product 84,Dell,Footwear,35528.6,8.0,COD,Delivered,2025-08-09,Size Issue
188,2025-04-29,CUST2357,Deepa Nair,Female,27.0,2025-03-15,2025-11-03,Bangalore,PROD0812,Levis Product 91,HP,Home,41874.58,2.0,COD,Returned,2025-07-30,Size Issue
189,2025-07-21,CUST0755,Vikram Sharma,Female,32.0,2024-07-05,2025-04-03,Kochi,PROD0950,HP Product 68,Samsung,Books,2783.61,1.0,UPI,Pending,2026-01-26,
190,2025-11-28,CUST3889,Ravi Kumar,Female,33.0,2024-11-06,2025-01-24,Delhi,PROD0404,Dell Product 90,OnePlus,Books,47342.98,4.0,UPI,Cancelled,2025-06-01,Wrong Item
191,2025-04-15,CUST1274,Amit Singh,Male,42.0,2024-09-25,2025-12-20,Coimbatore,PROD0512,Adidas Product 39,HP,Books,45661.06,2.0,UPI,Returned,2026-02-24,Quality Issue
192,2025-09-19,CUST4391,Sneha Singh,Male,61.0,2025-06-06,2025-07-05,Delhi,PROD0246,Mi Product 35,Samsung,Footwear,27256.75,3.0,COD,Cancelled,2025-08-25,
193,2025-08-13,CUST2915,Priya Singh,Female,44.0,2025-11-02,2025-04-10,Coimbatore,PROD0752,HP Product 40,Adidas,Home,45338.23,2.0,Card,Returned,2026-01-10,Size Issue
194,2025-10-20,CUST4006,Vikram Nair,Male,31.0,2025-12-05,2025-11-14,Coimbatore,PROD0502,Apple Product 26,Samsung,Clothing,65370.87,8.0,UPI,Delivered,2025-08-19,Defective
195,2025-11-22,CUST3217,Vikram Gupta,Male,43.0,2024-06-28,2025-03-07,Pune,PROD0163,Dell Product 36,HP,Electronics,49426.88,1.0,COD,Pending,2026-02-28,Quality Issue
196,2025-06-13,CUST4397,Meera Reddy,Male,18.0,2025-03-30,2025-10-14,Chennai,PROD0395,Nike Product 41,Sony,Home,66336.37,6.0,COD,Delivered,2025-09-27,Wrong Item
197,2025-11-28,CUST4958,Anjali Gupta,Female,26.0,2025-05-27,2025-09-14,Madurai,PROD0133,Mi Product 21,Dell,Footwear,19029.21,1.0,COD,Cancelled,2025-11-09,Wrong Item
198,2025-03-05,CUST1308,Sneha Reddy,Female,18.0,2024-09-29,2025-04-17,Mumbai,PROD0933,Sony Product 53,Samsung,Electronics,27076.54,5.0,Card,Returned,2025-11-01,Quality Issue
199,2025-06-05,CUST1391,Rahul Iyer,Female,36.0,2025-02-06,2026-02-08,Puducherry,PROD0882,Nike Product 84,Samsung,Electronics,74008.63,9.0,UPI,Delivered,2025-10-20,Defective
200,2025-01-20,CUST0282,Vikram Sharma,Male,36.0,2024-06-01,2025-04-29,Bangalore,PROD0035,Nike Product 73,Dell,Books,34188.83,5.0,UPI,Returned,2025-02-28,Size Issue
201,2025-07-25,CUST1036,Rahul Reddy,Female,33.0,2025-10-03,2025-10-03,Hyderabad,PROD0693,HP Product 98,Sony,Books,36252.33,2.0,COD,Returned,2025-08-05,Defective
202,2025-11-02,CUST3869,Meera Kumar,Female,18.0,2024-12-02,2025-02-08,Hyderabad,PROD0223,Levis Product 71,OnePlus,Clothing,19439.73,2.0,UPI,Cancelled,2026-02-11,Defective
203,2026-01-19,CUST4404,Meera Gupta,Female,23.0,2025-05-02,2025-08-22,Madurai,PROD0892,Samsung Product 77,Apple,Books,50670.72,2.0,UPI,Returned,2025-12-07,Size Issue
204,2025-05-09,CUST1015,Meera Kumar,Female,36.0,2025-05-18,2025-12-24,Madurai,PROD0517,Mi Product 90,Apple,Home,72269.34,2.0,Card,Pending,2025-07-12,Wrong Item
205,2025-05-25,CUST3720,Meera Kumar,Female,32.0,2025-03-30,2025-08-20,Mumbai,PROD0881,Adidas Product 72,HP,Clothing,2763.84,8.0,Card,Returned,2025-12-11,Defective
206,2025-10-29,CUST3073,Karthik Nair,Male,52.0,2024-10-25,2025-10-14,Delhi,PROD0976,Sony Product 79,Adidas,Home,62099.5,5.0,UPI,Delivered,2025-12-27,
207,2025-07-11,CUST0575,Vikram Kumar,Male,35.0,2024-11-08,2025-06-18,Kochi,PROD0089,Mi Product 67,Mi,Clothing,65371.13,9.0,COD,Pending,2025-09-02,
208,2025-03-18,CUST3231,Anjali Kumar,Female,24.0,2025-10-02,2025-11-20,Chennai,PROD0610,HP Product 30,Mi,Electronics,30608.45,4.0,Card,Returned,2025-04-12,Defective
209,2026-02-01,CUST1001,Rahul Singh,Female,41.0,2025-03-06,2025-12-05,Hyderabad,PROD0365,Nike Product 65,Apple,Home,61428.65,8.0,COD,Cancelled,2025-11-06,Size Issue
210,2025-03-30,CUST2773,Karthik Menon,Male,31.0,2024-08-04,2025-03-17,Delhi,PROD0711,Sony Product 58,Nike,Books,42476.2,3.0,UPI,Cancelled,2025-11-12,Size Issue
211,2025-08-12,CUST3569,Meera Patel,Male,54.0,2025-03-18,2025-04-12,Puducherry,PROD0986,HP Product 53,Levis,Clothing,44236.1,8.0,COD,Cancelled,2025-04-20,Defective
212,2025-11-26,CUST0962,Anjali Patel,Female,43.0,2024-06-03,2025-03-26,Coimbatore,PROD0794,Dell Product 25,HP,Electronics,71385.15,2.0,COD,Cancelled,2026-02-16,Quality Issue
213,2025-10-20,CUST3023,Anjali Reddy,Male,18.0,2025-03-27,2025-08-16,Pune,PROD0783,HP Product 79,OnePlus,Books,29880.22,7.0,Card,Delivered,2025-11-22,
214,2025-10-29,CUST2546,Ravi Menon,Male,18.0,2025-05-30,2026-01-14,Delhi,PROD0427,HP Product 38,Apple,Clothing,1858.33,7.0,COD,Cancelled,2025-04-17,Defective
215,2025-07-22,CUST4147,Meera Gupta,Male,29.0,2025-04-20,2025-10-04,Mumbai,PROD0141,Samsung Product 12,Adidas,Electronics,26695.89,2.0,COD,Cancelled,2025-11-30,Size Issue
216,2026-01-16,CUST0964,Meera Patel,Male,36.0,2025-06-08,2025-02-21,Delhi,PROD0494,Adidas Product 37,Samsung,Clothing,23393.1,3.0,UPI,Delivered,2025-05-16,Size Issue
217,2025-05-26,CUST4098,Anjali Rao,Male,41.0,2024-08-29,2025-12-11,Delhi,PROD0350,Mi Product 27,Dell,Footwear,13995.63,7.0,COD,Delivered,2026-02-01,Size Issue
218,2025-06-08,CUST3655,Vikram Iyer,Male,18.0,2025-04-08,2025-08-29,Puducherry,PROD0938,Levis Product 42,HP,Home,14299.52,8.0,Card,Pending,2025-02-05,Size Issue
219,2025-11-06,CUST1409,Meera Kumar,Male,24.0,2024-11-19,2026-01-11,Delhi,PROD0685,Sony Product 34,OnePlus,Clothing,47669.78,7.0,UPI,Cancelled,2026-02-10,Wrong Item
220,2025-04-28,CUST1301,Ravi Sharma,Male,30.0,2025-01-06,2026-01-28,Pune,PROD0026,Sony Product 45,Nike,Clothing,16297.34,8.0,UPI,Pending,2026-01-13,Wrong Item
221,2025-06-01,CUST4816,Meera Iyer,Male,39.0,2024-07-19,2025-06-03,Coimbatore,PROD0859,Apple Product 83,Dell,Books,58649.15,2.0,COD,Pending,2025-06-01,
222,2025-01-19,CUST3684,Sneha Iyer,Female,29.0,2024-07-30,2025-06-16,Hyderabad,PROD0202,Mi Product 22,HP,Electronics,60809.98,3.0,UPI,Pending,2025-06-13,Size Issue
223,2025-03-10,CUST1585,Vikram Gupta,Male,30.0,2025-09-26,2025-04-18,Chennai,PROD0226,Apple Product 62,Dell,Home,35730.45,5.0,Card,Delivered,2025-05-30,Size Issue
224,2025-10-20,CUST2467,Ravi Rao,Male,21.0,2025-08-29,2025-06-09,Madurai,PROD0523,Sony Product 60,Samsung,Footwear,17780.06,9.0,Card,Cancelled,2025-09-11,Quality Issue
225,2025-09-20,CUST3730,Vikram Patel,Male,28.0,2025-12-06,2026-01-09,Bangalore,PROD0637,Mi Product 41,Levis,Clothing,53961.03,1.0,UPI,Delivered,2025-10-07,Defective
226,2025-07-07,CUST2350,Priya Nair,Female,25.0,2025-11-13,2025-03-09,Kochi,PROD0218,Adidas Product 73,Adidas,Footwear,25623.42,7.0,Card,Cancelled,2025-04-19,Wrong Item
227,2025-07-15,CUST1805,Deepa Reddy,Male,21.0,2025-12-13,2025-11-12,Mumbai,PROD0642,Sony Product 78,Mi,Electronics,50385.39,5.0,COD,Returned,2025-09-21,Size Issue
228,2025-08-18,CUST1736,Karthik Sharma,Female,25.0,2025-12-14,2025-03-08,Kochi,PROD0812,Dell Product 85,OnePlus,Electronics,24662.86,3.0,UPI,Returned,2025-12-08,
229,2025-12-20,CUST1495,Karthik Reddy,Male,39.0,2024-09-24,2025-09-21,Puducherry,PROD0662,Dell Product 58,HP,Home,42391.11,4.0,COD,Pending,2025-11-29,Wrong Item
230,2025-10-14,CUST3375,Meera Kumar,Female,51.0,2025-04-07,2025-07-27,Kochi,PROD0618,Apple Product 91,Sony,Footwear,7702.4,9.0,UPI,Returned,2025-02-24,Size Issue
231,2026-01-31,CUST3720,Anjali Patel,Female,25.0,2025-10-28,2025-05-24,Delhi,PROD0542,Dell Product 18,Apple,Home,17980.84,3.0,Card,Returned,2025-04-14,
232,2025-04-28,CUST1541,Meera Patel,Female,44.0,2025-02-03,2025-12-30,Mumbai,PROD0321,Apple Product 74,Nike,Footwear,63231.48,5.0,Card,Pending,2025-03-25,Defective
233,2025-08-19,CUST4896,Rahul Singh,Male,25.0,2024-11-08,2025-09-29,Chennai,PROD0460,Mi Product 75,Apple,Books,58761.09,2.0,UPI,Pending,2025-05-22,Wrong Item
234,2025-10-19,CUST4577,Ravi Iyer,Female,34.0,2024-09-22,2025-08-25,Puducherry,PROD0578,Levis Product 95,Levis,Clothing,28877.76,2.0,Card,Pending,2025-09-06,Defective
235,2025-06-29,CUST1726,Meera Patel,Female,18.0,2025-07-12,2025-06-03,Coimbatore,PROD0196,Mi Product 5,Samsung,Books,65563.58,6.0,UPI,Cancelled,2026-02-23,Size Issue
236,2026-02-10,CUST2191,Deepa Kumar,Male,37.0,2025-05-08,2025-11-12,Coimbatore,PROD0101,Mi Product 30,HP,Clothing,29632.69,1.0,UPI,Pending,2025-02-11,Defective
237,2025-06-07,CUST3288,Rahul Reddy,Female,54.0,2025-09-05,2025-05-14,Delhi,PROD0067,Samsung Product 33,HP,Clothing,59357.27,4.0,UPI,Cancelled,2025-01-14,Defective
238,2025-03-14,CUST4495,Ravi Nair,Male,39.0,2025-07-10,2025-06-12,Delhi,PROD0578,Apple Product 80,OnePlus,Clothing,11957.44,3.0,Card,Cancelled,2025-07-25,
239,2025-01-25,CUST1986,Amit Sharma,Female,33.0,2025-02-08,2025-11-06,Coimbatore,PROD0289,Levis Product 99,Sony,Electronics,69245.41,1.0,Card,Pending,2025-04-20,Size Issue
240,2025-12-02,CUST4918,Amit Rao,Female,34.0,2025-01-24,2026-01-16,Delhi,PROD0436,Samsung Product 10,Levis,Electronics,37941.17,9.0,Card,Pending,2026-01-25,Quality Issue
241,2026-01-27,CUST2965,Rahul Rao,Female,28.0,2025-11-19,2025-03-20,Kochi,PROD0580,HP Product 89,Adidas,Books,6457.42,4.0,UPI,Delivered,2025-05-26,Wrong Item
242,2025-11-12,CUST2495,Anjali Singh,Male,22.0,2025-06-25,2025-06-09,Delhi,PROD0861,Samsung Product 81,Adidas,Home,1817.74,2.0,COD,Cancelled,2025-03-01,
243,2025-01-05,CUST1954,Anjali Menon,Female,19.0,2025-05-11,2025-05-10,Hyderabad,PROD0382,Apple Product 52,Mi,Books,74617.54,8.0,Card,Returned,2025-03-24,
244,2026-01-28,CUST4245,Amit Kumar,Male,18.0,2025-04-25,2025-06-05,Madurai,PROD0190,OnePlus Product 9,Samsung,Books,20271.36,7.0,UPI,Returned,2025-03-21,
245,2025-09-17,CUST1639,Deepa Gupta,Male,41.0,2025-12-04,2025-09-30,Pune,PROD0101,Sony Product 71,Nike,Electronics,46333.85,4.0,UPI,Delivered,2025-08-09,Defective
246,2025-11-04,CUST0420,Priya Iyer,Female,47.0,2024-10-02,2026-02-26,Mumbai,PROD0231,Levis Product 67,Nike,Books,54461.65,5.0,COD,Pending,2025-04-26,Size Issue
247,2025-01-07,CUST2140,Rahul Sharma,Male,49.0,2025-11-08,2025-08-17,Puducherry,PROD0598,Dell Product 88,Adidas,Clothing,72304.76,7.0,UPI,Pending,2026-01-21,Quality Issue
248,2025-03-03,CUST2294,Ravi Menon,Male,21.0,2025-09-14,2025-11-10,Coimbatore,PROD0888,Sony Product 54,Sony,Electronics,40380.6,1.0,Card,Cancelled,2025-01-13,Defective
249,2025-07-07,CUST2443,Amit Gupta,Female,32.0,2025-04-04,2025-09-13,Bangalore,PROD0183,Levis Product 26,Apple,Electronics,11618.21,4.0,UPI,Pending,2025-02-03,Size Issue
250,2025-02-21,CUST4720,Meera Patel,Male,38.0,2025-01-13,2025-08-21,Bangalore,PROD0733,Adidas Product 36,HP,Clothing,29888.48,6.0,COD,Delivered,2025-02-11,Quality Issue
251,2025-04-15,CUST0017,Rahul Kumar,Female,35.0,2024-09-28,2026-01-28,Coimbatore,PROD0425,Samsung Product 72,HP,Clothing,51766.04,1.0,Card,Pending,2025-01-10,
252,2025-08-30,CUST3898,Ravi Rao,Male,34.0,2025-01-18,2025-10-04,Hyderabad,PROD0284,Apple Product 81,Sony,Footwear,47971.51,2.0,COD,Cancelled,2025-09-21,Wrong Item
253,2025-03-20,CUST3927,Ravi Menon,Female,35.0,2024-11-20,2025-03-10,Madurai,PROD0416,Sony Product 23,Samsung,Clothing,74126.51,7.0,COD,Cancelled,2025-04-11,Wrong Item
254,2025-01-08,CUST4941,Vikram Menon,Female,40.0,2024-12-17,2025-03-28,Kochi,PROD0043,Samsung Product 61,Mi,Home,49598.15,3.0,Card,Returned,2026-02-12,Size Issue
255,2026-02-19,CUST0366,Priya Sharma,Male,18.0,2025-01-14,2025-05-19,Kochi,PROD0436,Apple Product 38,Mi,Home,58211.69,7.0,UPI,Delivered,2025-01-28,
256,2025-02-20,CUST3563,Karthik Iyer,Female,34.0,2025-08-16,2025-09-18,Kochi,PROD0773,Levis Product 73,Levis,Footwear,49692.55,8.0,Card,Pending,2025-11-16,Size Issue
257,2026-01-03,CUST3292,Vikram Patel,Male,24.0,2025-05-03,2025-08-11,Madurai,PROD0648,Levis Product 48,Mi,Footwear,57807.12,9.0,Card,Delivered,2025-11-25,Quality Issue
258,2025-02-18,CUST1828,Anjali Reddy,Female,31.0,2025-06-17,2025-11-20,Madurai,PROD0590,OnePlus Product 94,Adidas,Electronics,5659.45,9.0,COD,Delivered,2026-01-13,Quality Issue
259,2025-09-23,CUST2197,Deepa Kumar,Male,42.0,2025-10-01,2025-09-15,Delhi,PROD0374,Samsung Product 69,Samsung,Home,36708.15,2.0,Card,Pending,2025-01-11,Quality Issue
260,2025-01-10,CUST4879,Deepa Kumar,Female,31.0,2025-02-28,2026-02-28,Bangalore,PROD0402,Adidas Product 95,Adidas,Home,17233.86,9.0,COD,Cancelled,2025-11-11,
261,2025-04-24,CUST2838,Priya Iyer,Male,18.0,2025-07-19,2025-08-01,Mumbai,PROD0172,OnePlus Product 97,Nike,Home,15211.55,1.0,UPI,Pending,2026-01-11,Size Issue
262,2026-02-09,CUST4067,Ravi Patel,Female,42.0,2024-09-30,2025-02-01,Mumbai,PROD0222,Nike Product 4,Levis,Electronics,64672.06,1.0,UPI,Returned,2025-09-25,Wrong Item
263,2026-02-01,CUST2709,Meera Kumar,Male,30.0,2025-03-29,2025-12-26,Mumbai,PROD0238,Apple Product 35,Sony,Footwear,58345.33,6.0,COD,Delivered,2025-05-30,Wrong Item
264,2025-08-23,CUST1369,Vikram Singh,Female,35.0,2025-11-16,2025-12-14,Puducherry,PROD0797,Levis Product 48,HP,Clothing,54732.06,2.0,Card,Delivered,2025-01-29,Defective
265,2025-02-19,CUST3679,Ravi Rao,Female,26.0,2025-09-06,2026-02-11,Kochi,PROD0088,Sony Product 23,Apple,Electronics,26007.58,6.0,Card,Cancelled,2025-06-20,Defective
266,2026-02-25,CUST1725,Anjali Nair,Male,35.0,2025-05-19,2025-07-03,Coimbatore,PROD0515,Levis Product 6,Apple,Electronics,22667.36,3.0,Card,Delivered,2025-01-23,Wrong Item
267,2026-01-02,CUST1305,Deepa Reddy,Male,40.0,2024-10-06,2025-08-17,Puducherry,PROD0111,Nike Product 37,Mi,Electronics,12483.19,8.0,UPI,Cancelled,2025-05-09,Size Issue
268,2025-12-30,CUST1285,Karthik Nair,Male,36.0,2025-10-28,2026-01-23,Coimbatore,PROD0104,Dell Product 64,Levis,Electronics,14949.56,2.0,UPI,Pending,2025-01-10,Size Issue
269,2025-08-07,CUST0923,Vikram Nair,Male,40.0,2024-08-05,2025-04-22,Hyderabad,PROD0013,Adidas Product 87,Adidas,Electronics,40632.83,4.0,Card,Cancelled,2025-03-27,Wrong Item
270,2025-08-22,CUST2650,Karthik Sharma,Female,38.0,2025-04-10,2025-02-23,Madurai,PROD0012,HP Product 46,OnePlus,Home,56057.17,9.0,Card,Returned,2026-02-22,Defective
271,2026-02-04,CUST1779,Ravi Sharma,Male,40.0,2024-08-09,2025-11-08,Mumbai,PROD0211,OnePlus Product 13,Mi,Home,74726.91,4.0,UPI,Delivered,2025-04-21,Quality Issue
272,2026-01-16,CUST1044,Priya Nair,Female,43.0,2025-11-18,2025-08-15,Delhi,PROD0154,Dell Product 63,Levis,Home,29668.66,5.0,COD,Returned,2025-11-06,
273,2025-02-26,CUST2321,Vikram Rao,Female,18.0,2024-09-27,2025-03-12,Hyderabad,PROD0516,OnePlus Product 6,Sony,Books,38503.17,3.0,Card,Pending,2025-08-04,Size Issue
